768448	12.800781	8.800781	11.601562	8.199219	3.800781	9.800781	-0.213616	-0.030836	-0.812873	-0.002976	-0.001642	0.007342	0	0	0	0	0	0
996456	14.601562	10.199219	11.601562	8.199219	5.000000	10.800781	-0.042438	-0.072582	-0.777095	-0.002406	-0.000942	0.007896	0	0	0	0	0	0
1179871	14.601562	10.199219	11.601562	8.199219	5.000000	10.800781	-0.102329	0.094766	-0.601555	-0.001345	-0.001869	0.005952	0	0	0	0	0	0
1392181	14.601562	10.199219	11.601562	8.199219	5.000000	10.800781	-0.045024	-0.035433	-0.570037	-0.001486	0.004110	0.007453	0	0	0	0	0	0
1768557	14.601562	10.199219	11.601562	8.199219	5.000000	10.800781	-0.015647	0.014443	-0.666377	-0.001111	-0.002200	0.010085	0	0	0	0	0	0
2187073	13.800781	9.800781	13.000000	9.000000	7.800781	14.800781	-0.171838	-0.013585	-0.834900	0.001752	0.000787	0.004602	0	0	0	0	0	0
2398153	13.800781	9.800781	13.000000	9.000000	7.800781	14.800781	-0.163851	0.034337	-0.759759	-0.000531	-0.002286	0.005360	0	0	0	0	0	0
2776936	13.800781	9.800781	13.000000	9.000000	7.800781	14.800781	-0.045281	-0.037411	-0.598851	-0.002207	-0.002414	0.005105	0	0	0	0	0	0
3030773	13.800781	9.800781	13.000000	9.000000	7.800781	14.800781	-0.076990	-0.093668	-0.342597	-0.002669	-0.002271	0.002836	0	0	0	0	0	0
3253094	13.800781	9.800781	13.000000	9.000000	7.800781	14.800781	-0.034174	0.028345	0.284245	0.001468	0.003316	0.000407	0	0	0	0	0	0
3462389	13.800781	9.800781	13.000000	9.000000	7.800781	14.800781	-0.166121	-0.086401	0.230935	-0.002721	0.004465	0.002336	0	0	0	0	0	0
3666341	13.800781	9.800781	13.000000	9.000000	7.800781	14.800781	-0.046246	-0.042603	-0.302525	-0.002935	-0.002802	0.002864	0	0	0	0	0	0
3905659	13.800781	9.800781	13.000000	9.000000	7.800781	14.800781	-0.190742	-0.023263	-0.336229	-0.002975	-0.002557	0.001948	0	0	0	0	0	0
4148188	14.199219	8.601562	10.000000	11.398438	6.800781	17.000000	-0.079006	-0.152327	-0.461531	-0.002431	-0.003475	0.002267	0	0	0	0	0	0
4546947	14.199219	8.601562	10.000000	11.398438	6.800781	17.000000	-0.159649	-0.176828	-0.338484	-0.004655	-0.001798	0.001947	0	0	0	0	0	0
4741337	14.199219	8.601562	10.000000	11.398438	6.800781	17.000000	0.029394	0.077937	-0.302558	0.001251	-0.004344	0.003349	0	0	0	0	0	0
4931414	14.199219	8.601562	10.000000	11.398438	6.800781	17.000000	-0.105452	-0.132497	0.157563	-0.004312	0.000171	0.000441	0	0	0	0	0	0
5139201	14.199219	8.601562	10.000000	11.398438	6.800781	17.000000	-0.099191	-0.095062	0.024204	-0.005326	0.000178	0.002376	0	0	0	0	0	0
5509504	14.199219	8.601562	10.000000	11.398438	6.800781	17.000000	-0.101336	-0.008276	-0.515176	-0.002726	-0.001612	0.004764	0	0	0	0	0	0
5700487	14.199219	8.601562	10.000000	11.398438	6.800781	17.000000	-0.022368	-0.005008	-0.348791	-0.000659	-0.000239	0.004214	0	0	0	0	0	0
5888458	10.800781	11.800781	10.800781	8.601562	5.601562	11.800781	-0.101829	-0.069923	-0.304649	-0.003844	-0.003611	0.003210	0	0	0	0	0	0
6258447	10.800781	11.800781	10.800781	8.601562	5.601562	11.800781	-0.132466	0.009055	-0.476032	-0.001989	-0.001774	0.005218	0	0	0	0	0	0
6450371	10.800781	11.800781	10.800781	8.601562	5.601562	11.800781	-0.244424	0.003647	-0.731134	-0.002107	0.001294	0.007527	0	0	0	0	0	0
6638116	10.800781	11.800781	10.800781	8.601562	5.601562	11.800781	-0.100118	-0.101075	-0.570123	-0.003351	-0.002517	0.007168	0	0	0	0	0	0
7008922	6.800781	8.398438	11.000000	5.398438	0.000000	13.199219	-0.131703	-0.012054	-0.983433	-0.000769	-0.001800	0.008918	0	0	0	0	0	0
7199797	6.800781	8.398438	11.000000	5.398438	0.000000	13.199219	0.019588	-0.099628	-0.572528	-0.004510	-0.003322	0.007160	0	0	0	0	0	0
7389624	6.800781	8.398438	11.000000	5.398438	0.000000	13.199219	-0.132771	-0.080756	-0.860440	-0.001258	-0.001884	0.008607	0	0	0	0	0	0
7758101	6.800781	8.398438	11.000000	5.398438	0.000000	13.199219	-0.245343	-0.118051	-0.976491	-0.002293	0.000010	0.007657	0	0	0	0	0	0
7949746	1.800781	5.601562	10.398438	7.398438	0.000000	13.601562	0.015900	-0.102305	-0.652573	-0.003219	-0.002531	0.007135	0	0	0	0	0	0
8137946	1.800781	5.601562	10.398438	7.398438	0.000000	13.601562	-0.103027	-0.093902	-0.737697	-0.001984	-0.003260	0.008259	0	0	0	0	0	0
3125028645	-1.599609	11.000000	4.601562	10.800781	9.601562	9.199219	-0.141351	-0.140289	-0.430761	-0.000419	0.001171	0.004557	0	0	0	0	0	0
3125232659	4.000000	11.000000	4.601562	10.800781	9.601562	9.199219	-0.081519	0.056567	-0.463845	0.000359	0.001405	0.003323	0	0	0	0	0	0
3125414985	4.000000	11.000000	4.601562	10.800781	9.601562	9.199219	-0.018764	-0.024955	-0.316264	-0.001413	0.003938	0.005622	0	0	0	0	0	0
3125745568	4.000000	11.000000	4.601562	10.800781	9.601562	9.199219	-0.199790	-0.073356	-0.593023	0.000647	0.002042	0.004846	0	0	0	0	0	0
3125935508	4.000000	11.000000	4.601562	10.800781	9.601562	9.199219	-0.014117	-0.083618	-0.227900	-0.003804	0.001925	0.003923	0	0	0	0	0	0
3126136274	3.800781	13.000000	4.000000	10.800781	8.000000	9.398438	-0.220454	-0.152541	-0.516506	-0.002543	0.001321	0.005236	0	0	0	0	0	0
3126515881	3.800781	13.000000	4.000000	10.800781	8.000000	9.398438	0.011642	-0.021999	-0.738661	-0.000667	0.001818	0.008502	0	0	0	0	0	0
3126705978	3.800781	13.000000	4.000000	10.800781	8.000000	9.398438	-0.155654	-0.110743	-0.886258	-0.003460	0.000963	0.005702	0	0	0	0	0	0
3126893189	3.800781	13.000000	4.000000	10.800781	8.000000	9.398438	-0.102875	-0.023421	-0.932474	-0.000805	0.003390	0.007068	0	0	0	0	0	0
3127245132	3.800781	13.000000	4.000000	10.800781	8.000000	9.398438	-0.099793	-0.006710	-0.778070	-0.002009	-0.000474	0.008314	0	0	0	0	0	0
3127435389	3.800781	13.000000	4.000000	10.800781	8.000000	9.398438	-0.014314	0.044509	-0.940060	-0.000893	-0.000598	0.008210	0	0	0	0	0	0
